,age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
10191,38,1,12,4,9,0,0,40,38, <=50K
10192,59,3,10,2,9,0,0,36,38, >50K
10193,51,0,9,2,12,0,0,40,38, <=50K
10194,19,3,9,4,5,0,0,16,38, <=50K
10195,23,3,9,4,6,0,0,40,38, <=50K
10196,31,3,13,0,9,0,0,40,38, <=50K
10197,42,3,12,2,9,0,0,40,38, <=50K
10198,43,3,9,2,2,0,0,40,38, >50K
10199,45,3,10,2,2,0,0,55,38, >50K
10200,34,3,10,2,6,0,0,35,38, <=50K
10201,21,3,9,4,6,0,0,30,38, <=50K
10202,34,3,10,2,3,0,0,40,38, >50K
10203,55,4,10,2,11,0,0,40,38, >50K
10204,30,3,11,4,9,0,0,40,38, <=50K
10205,29,3,9,2,6,3137,0,48,20, <=50K
10206,19,3,10,4,0,0,0,20,38, <=50K
10207,45,5,13,0,9,0,0,35,38, <=50K
10208,42,3,13,2,7,0,0,72,29, >50K
10209,32,3,13,4,11,0,1590,40,38, <=50K
10210,90,5,10,2,4,0,0,40,38, <=50K
10211,44,6,13,2,10,0,0,44,38, >50K
10212,34,5,9,2,9,0,0,40,38, >50K
10213,35,3,8,5,7,0,0,30,38, <=50K
10214,39,5,10,4,2,0,0,25,38, <=50K
10215,29,3,13,4,9,0,0,40,38, <=50K
10216,24,3,9,4,7,0,0,32,38, <=50K
10217,49,3,10,2,7,0,0,17,38, <=50K
10218,52,5,10,2,2,0,0,40,41, >50K
10219,54,3,13,2,3,15024,0,60,34, >50K
10220,31,3,5,0,13,0,0,40,38, <=50K
10221,44,3,10,0,3,0,0,50,38, <=50K
10222,18,8,10,4,14,0,0,30,38, <=50K
10223,27,5,9,2,11,0,0,40,38, <=50K
10224,24,3,9,4,5,0,0,40,38, <=50K
10225,30,3,9,2,5,0,0,60,38, <=50K
10226,27,3,10,0,3,0,0,40,38, <=50K
10227,34,6,13,2,0,0,0,20,21, <=50K
10228,25,6,10,2,3,0,0,19,38, <=50K
10229,39,3,9,0,3,0,0,40,38, <=50K
10230,28,3,10,2,12,0,0,40,38, >50K
10231,51,5,9,2,2,0,0,70,38, <=50K
10232,21,8,9,2,14,0,0,35,38, <=50K
10233,33,3,10,4,11,0,0,26,34, <=50K
10234,27,3,11,4,5,0,0,38,38, <=50K
10235,29,3,9,4,3,0,0,40,38, <=50K
10236,33,6,6,2,5,0,0,40,38, <=50K
10237,37,3,9,2,11,0,0,50,38, >50K
10238,20,3,9,4,5,0,0,40,38, <=50K
10239,24,3,13,4,3,0,0,40,38, <=50K
10240,29,3,9,4,7,0,0,35,38, <=50K
10241,31,3,13,2,3,0,2246,45,38, >50K
10242,41,3,10,2,2,0,0,40,38, <=50K
10243,42,5,10,2,2,0,0,40,38, <=50K
10244,20,3,10,4,11,0,0,30,38, <=50K
10245,54,3,5,5,2,0,0,40,38, <=50K
10246,55,3,13,3,2,0,0,55,20, <=50K
10247,21,3,9,2,5,0,0,32,38, <=50K
10248,52,3,11,2,3,0,1977,45,38, >50K
10249,19,3,9,4,0,0,0,40,38, <=50K
10250,33,3,11,2,2,0,0,40,38, <=50K
10251,22,3,9,5,7,0,0,35,38, <=50K
10252,59,3,9,4,3,0,625,38,38, <=50K
10253,17,8,6,4,14,0,0,40,38, <=50K
10254,31,3,8,4,11,0,0,32,38, <=50K
10255,74,5,9,2,11,0,0,40,38, >50K
10256,45,3,6,0,7,0,0,40,38, <=50K
10257,36,3,9,4,0,0,0,40,38, <=50K
10258,35,4,10,0,3,0,0,60,38, <=50K
10259,45,3,10,0,2,0,0,40,38, <=50K
10260,42,5,9,4,4,0,0,85,38, <=50K
10261,50,6,14,0,9,0,0,40,38, <=50K
10262,39,3,9,0,3,0,0,40,38, <=50K
10263,44,3,10,5,3,0,1980,45,8, <=50K
10264,52,3,2,2,4,0,0,56,25, >50K
10265,24,3,13,4,9,0,0,43,38, <=50K
10266,56,4,5,2,13,0,0,99,38, <=50K
10267,27,3,9,2,6,0,0,50,38, >50K
10268,47,4,13,2,3,0,1902,45,38, >50K
10269,40,5,15,2,9,0,1977,60,38, >50K
10270,38,3,9,4,9,0,0,40,38, <=50K
10271,27,3,11,0,11,0,0,40,38, <=50K
10272,52,3,9,0,0,0,0,38,38, <=50K
10273,22,3,9,0,11,0,0,40,38, <=50K
10274,41,3,10,2,2,0,0,40,21, <=50K
10275,30,3,9,0,0,0,0,20,38, <=50K
10276,55,3,13,2,7,0,0,35,29, <=50K
10277,25,3,10,4,0,0,1590,40,38, <=50K
10278,32,3,13,2,9,0,0,40,38, <=50K
10279,28,3,10,5,7,0,0,60,38, <=50K
10280,33,4,9,2,3,0,0,50,38, <=50K
10281,17,3,9,4,4,0,0,40,38, <=50K
10282,27,3,9,2,13,0,0,40,38, <=50K
10283,55,3,11,2,6,0,0,20,38, <=50K
10284,63,0,10,2,12,0,0,18,38, >50K
10285,39,3,9,2,7,5013,0,40,38, <=50K
10286,51,0,16,2,9,4386,0,52,38, >50K
10287,67,5,4,2,2,0,0,40,38, <=50K
10288,41,4,13,2,3,0,0,72,41, <=50K
10289,27,3,9,6,2,0,1594,26,38, <=50K
10290,54,3,14,2,3,0,0,45,38, >50K
10291,59,3,6,2,13,0,0,40,38, >50K
10292,18,3,9,4,0,0,0,25,38, <=50K
10293,19,3,9,4,2,0,0,20,38, <=50K
10294,31,3,9,2,6,0,0,50,38, <=50K
10295,17,3,7,4,7,0,0,7,38, <=50K
10296,42,3,9,2,12,15024,0,40,38, >50K
10297,37,3,10,3,9,0,0,30,38, <=50K
10298,51,1,9,2,2,0,0,40,38, <=50K
10299,48,3,9,4,0,2463,0,40,38, <=50K
10300,23,3,9,4,13,0,0,40,38, <=50K
10301,27,3,11,2,11,0,0,45,38, <=50K
10302,25,3,9,4,5,0,0,40,38, <=50K
10303,69,3,12,0,0,2964,0,6,10, <=50K
10304,30,3,13,4,3,0,0,44,38, <=50K
10305,33,3,9,2,5,0,0,35,18, <=50K
10306,28,3,9,4,5,0,0,48,38, <=50K
10307,45,3,3,2,6,0,0,40,25, <=50K
10308,25,3,10,4,0,0,0,15,38, <=50K
10309,37,3,11,2,2,0,0,45,38, >50K
10310,59,3,1,4,6,0,0,40,5, <=50K
10311,26,3,9,4,7,0,0,30,38, <=50K
10312,48,3,10,5,7,0,0,25,28, <=50K
10313,64,0,9,2,0,0,0,40,38, <=50K
10314,39,3,13,2,12,0,0,50,38, <=50K
10315,24,3,13,4,0,0,0,40,38, <=50K
10316,40,6,14,4,3,0,0,35,38, <=50K
10317,46,3,14,3,3,0,0,70,38, >50K
10318,35,0,10,2,10,0,0,40,38, >50K
10319,43,3,9,2,0,0,0,40,38, >50K
10320,31,3,9,5,13,0,0,40,38, <=50K
10321,22,3,10,4,0,0,0,25,38, <=50K
10322,35,3,10,4,7,0,0,30,38, <=50K
10323,35,3,9,5,13,0,0,50,38, <=50K
10324,35,6,10,0,12,0,0,40,38, <=50K
10325,40,3,15,2,9,0,0,40,38, >50K
10326,50,3,14,4,9,0,0,40,38, <=50K
10327,48,5,15,0,9,14084,0,63,38, >50K
10328,70,8,14,2,14,0,0,8,38, <=50K
10329,46,3,9,0,0,0,0,40,38, <=50K
10330,36,3,9,0,6,0,0,38,38, <=50K
10331,37,6,13,2,9,0,0,36,38, >50K
10332,24,3,5,2,11,0,0,45,25, <=50K
10333,47,1,13,5,9,0,0,70,38, <=50K
10334,35,5,9,0,2,0,0,50,38, <=50K
10335,43,3,13,2,0,0,0,40,39, <=50K
10336,18,6,7,4,7,0,0,20,38, <=50K
10337,54,3,9,2,7,0,0,50,38, <=50K
10338,62,3,9,4,7,0,0,38,38, <=50K
10339,36,3,13,2,2,0,0,48,38, >50K
10340,27,3,5,2,4,0,0,40,38, <=50K
10341,23,3,10,4,0,0,0,14,32, <=50K
10342,61,8,13,2,14,4386,0,15,38, >50K
10343,39,5,13,0,2,0,1669,60,41, <=50K
10344,33,5,3,2,2,0,0,50,38, >50K
10345,28,3,2,4,6,0,0,40,25, <=50K
10346,22,3,9,4,0,0,0,20,38, <=50K
10347,31,5,11,2,4,0,0,60,38, >50K
10348,26,3,13,4,7,0,0,30,38, <=50K
10349,44,3,13,0,3,0,0,50,38, >50K
10350,73,3,13,2,9,0,0,30,38, <=50K
10351,44,3,13,0,11,0,0,35,38, <=50K
10352,35,3,11,0,3,0,0,45,38, <=50K
10353,33,3,13,2,7,0,0,40,41, <=50K
10354,27,3,13,4,0,0,0,40,38, <=50K
10355,47,0,13,2,10,0,0,50,38, >50K
10356,29,3,9,2,2,0,0,45,38, >50K
10357,33,3,10,2,7,0,0,26,38, <=50K
10358,50,3,10,0,7,0,0,15,38, <=50K
10359,32,3,9,2,5,2829,0,40,38, <=50K
10360,41,5,14,0,5,0,0,40,28, <=50K
10361,19,8,10,4,14,0,0,35,38, <=50K
10362,45,3,9,2,11,0,0,60,38, >50K
10363,65,3,9,6,0,0,810,36,38, <=50K
10364,42,6,10,5,12,0,0,40,38, <=50K
10365,33,5,13,2,9,0,0,25,38, >50K
10366,32,3,13,2,11,99999,0,60,38, >50K
10367,42,3,10,2,9,0,0,40,38, >50K
10368,49,3,10,5,3,0,0,45,38, >50K
10369,38,3,9,2,10,0,0,45,38, <=50K
10370,38,3,10,2,3,0,0,50,38, <=50K
10371,37,3,10,2,2,0,0,52,38, <=50K
10372,24,3,10,4,6,0,0,30,38, <=50K
10373,27,5,10,4,11,0,0,50,38, <=50K
10374,25,3,5,3,0,0,0,40,39, <=50K
10375,29,3,9,2,11,0,0,50,38, <=50K
10376,46,3,9,2,13,0,0,70,38, <=50K
10377,44,4,9,2,13,0,0,96,38, <=50K
10378,26,3,13,4,11,0,0,40,34, <=50K
10379,46,1,12,2,10,0,0,49,38, >50K
10380,38,3,10,5,3,0,0,40,38, <=50K
10381,38,3,10,2,2,0,0,40,38, <=50K
10382,22,6,13,2,3,0,0,20,38, <=50K
10383,33,3,10,0,11,0,0,40,38, <=50K
10384,50,3,12,0,0,0,0,40,38, <=50K
10385,31,1,9,2,10,0,0,41,38, >50K
10386,26,5,10,4,9,0,0,4,25, <=50K
10387,42,3,10,2,5,0,0,38,38, <=50K
10388,27,3,9,2,2,0,0,40,38, <=50K
10389,34,3,14,2,9,0,0,45,38, >50K
10390,64,3,9,2,10,0,0,40,38, <=50K
10391,43,3,10,2,2,0,0,40,38, <=50K
10392,39,3,9,2,2,0,0,40,38, <=50K
10393,47,5,15,4,9,0,0,40,38, >50K
10394,56,3,14,4,9,0,0,66,38, <=50K
10395,25,1,14,4,9,0,0,20,38, <=50K
10396,60,6,13,0,3,0,0,35,38, <=50K
10397,52,3,9,2,11,0,0,44,38, <=50K
10398,43,3,9,0,5,594,0,16,38, <=50K
10399,46,3,13,4,0,0,0,40,29, <=50K
10400,19,3,10,4,0,0,0,30,38, <=50K
10401,56,3,4,4,4,0,0,20,38, <=50K
10402,22,3,13,4,9,0,0,40,38, <=50K
10403,28,3,7,4,2,0,0,40,41, <=50K
10404,39,3,3,5,11,0,0,30,32, <=50K
10405,28,3,10,0,9,0,0,40,38, <=50K
10406,31,3,13,2,11,0,0,50,38, >50K
10407,22,3,9,4,7,0,0,35,38, <=50K
10408,39,3,9,2,6,0,0,40,41, >50K
10409,39,3,13,2,3,0,0,40,38, >50K
10410,28,5,7,4,2,0,0,40,25, <=50K
10411,67,8,9,2,14,3818,0,11,38, <=50K
10412,31,3,9,4,0,0,0,35,32, <=50K
10413,50,3,13,2,11,0,0,40,38, <=50K
10414,34,3,9,2,2,3908,0,46,38, <=50K
10415,48,3,9,2,0,0,0,40,10, >50K
10416,51,3,13,0,0,0,0,40,38, <=50K
10417,54,3,9,2,11,0,0,40,38, <=50K
10418,44,3,11,0,13,0,0,40,38, <=50K
10419,20,3,10,4,11,0,0,20,38, <=50K
10420,37,3,9,2,7,0,0,40,38, <=50K
10421,38,3,10,2,9,0,0,40,38, <=50K
10422,59,0,12,2,4,0,0,40,38, <=50K
10423,59,5,13,2,9,0,0,50,38, <=50K
10424,51,3,10,0,2,0,0,48,38, >50K
10425,60,8,13,2,14,0,0,40,38, <=50K
10426,29,3,10,2,9,0,0,40,38, <=50K
10427,37,3,10,4,6,0,0,40,38, <=50K
10428,42,3,6,2,2,0,0,35,38, <=50K
10429,28,4,13,2,9,0,0,50,38, >50K
10430,34,3,9,4,11,0,0,40,38, <=50K
10431,50,5,13,2,3,0,0,40,21, >50K
10432,22,4,9,4,6,0,0,24,38, <=50K
10433,27,3,9,4,7,0,0,52,38, <=50K
10434,45,6,15,0,9,0,0,43,38, <=50K
10435,39,3,9,0,0,0,0,38,38, <=50K
10436,25,1,13,4,9,0,0,35,38, <=50K
10437,63,8,9,4,14,0,0,15,38, <=50K
10438,24,4,13,2,3,0,0,40,38, >50K
10439,18,3,9,4,6,0,0,30,38, <=50K
10440,19,8,9,4,14,0,0,40,38, <=50K
10441,23,3,8,4,7,0,0,38,38, <=50K
10442,20,3,3,4,7,0,0,40,25, <=50K
10443,17,5,6,4,7,0,0,24,38, <=50K
10444,63,4,13,2,4,0,0,40,38, >50K
10445,28,1,13,2,5,0,0,65,38, >50K
10446,51,0,13,2,9,0,0,50,38, >50K
10447,29,3,13,4,11,3325,0,45,38, <=50K
10448,64,3,10,6,0,0,0,12,38, <=50K
10449,17,3,6,4,7,0,0,25,38, <=50K
10450,45,1,10,0,0,6497,0,35,38, <=50K
10451,18,3,8,4,7,0,0,20,38, <=50K
10452,31,1,9,4,0,0,0,40,38, <=50K
10453,48,5,13,3,11,0,0,50,38, >50K
10454,41,3,10,4,9,0,0,45,38, <=50K
10455,65,3,15,2,9,20051,0,60,38, >50K
10456,27,3,11,0,6,0,0,40,38, <=50K
10457,39,3,11,2,3,0,0,40,38, <=50K
10458,51,5,10,0,2,0,0,8,32, >50K
10459,49,3,14,2,3,0,0,45,38, >50K
10460,58,8,9,0,14,0,0,40,38, <=50K
10461,36,3,13,2,11,0,1902,45,38, >50K
10462,25,3,9,4,6,0,0,40,38, <=50K
10463,41,3,10,0,0,0,0,37,38, <=50K
10464,31,3,5,0,0,0,0,40,38, <=50K
10465,63,3,7,2,10,4386,0,37,38, >50K
10466,50,6,13,0,3,0,0,40,38, <=50K
10467,63,3,10,0,7,0,0,40,38, <=50K
10468,44,5,14,4,4,0,0,99,38, <=50K
10469,48,3,9,0,13,0,0,65,38, <=50K
10470,51,5,10,2,11,0,0,50,38, <=50K
10471,18,3,9,4,0,0,0,15,38, <=50K
10472,23,3,10,4,7,0,0,25,38, <=50K
10473,31,3,9,2,6,5013,0,40,38, <=50K
10474,38,3,9,2,2,0,0,40,38, <=50K
10475,19,8,10,4,14,0,0,20,8, <=50K
10476,56,3,10,2,4,0,0,60,38, >50K
10477,31,3,4,0,13,0,0,20,38, <=50K
10478,46,3,10,2,0,0,0,40,38, <=50K
10479,39,3,14,2,3,0,0,50,38, >50K
10480,56,1,9,2,7,0,0,40,2, <=50K
10481,31,3,9,4,3,0,0,40,38, <=50K
10482,42,4,13,2,9,0,1977,40,38, >50K
10483,53,3,9,2,3,0,0,35,38, >50K
10484,18,3,7,4,7,0,0,15,38, <=50K
10485,18,8,7,4,14,0,1602,48,38, <=50K
10486,20,8,10,4,14,0,0,35,38, <=50K
10487,27,3,9,2,9,0,1848,45,38, >50K
10488,31,3,13,4,4,0,0,40,38, <=50K
10489,52,0,14,2,3,5013,0,40,38, <=50K
10490,46,3,9,2,7,0,0,40,38, <=50K
10491,30,3,10,4,7,0,0,24,38, <=50K
10492,26,3,13,4,7,0,0,40,38, <=50K
10493,48,1,14,2,9,0,0,50,38, >50K
10494,37,3,10,2,2,0,0,40,38, >50K
10495,29,3,5,2,2,0,0,40,38, <=50K
10496,49,3,9,2,3,7688,0,55,38, >50K
10497,24,3,9,0,6,0,0,40,38, <=50K
10498,74,5,9,2,11,0,2149,20,38, <=50K
10499,56,5,3,2,3,0,1887,67,38, >50K
10500,39,0,13,4,0,0,1741,40,38, <=50K
10501,21,3,9,4,13,0,0,40,38, <=50K
10502,29,3,13,4,3,0,2258,45,38, >50K
10503,43,5,9,0,7,0,0,45,38, <=50K
10504,23,3,13,4,10,2907,0,40,38, <=50K
10505,26,3,9,4,3,0,0,50,38, <=50K
10506,47,3,9,2,13,0,0,60,38, <=50K
10507,27,3,9,2,6,0,0,55,38, <=50K
10508,45,3,9,2,6,0,0,45,38, >50K
10509,30,3,9,4,10,0,0,70,38, <=50K
10510,35,3,10,2,0,7688,0,20,38, >50K
10511,33,3,9,2,2,0,0,40,38, <=50K
10512,37,3,9,2,2,0,0,40,38, >50K
10513,21,3,9,4,4,0,0,20,38, <=50K
10514,42,3,9,2,11,0,0,40,38, <=50K
10515,48,0,9,2,0,0,0,36,38, <=50K
10516,46,3,9,4,2,0,0,48,38, <=50K
10517,36,3,3,5,6,0,0,40,38, <=50K
10518,54,3,9,4,9,0,0,40,38, <=50K
10519,25,3,9,2,0,0,0,40,38, <=50K
10520,26,1,9,0,0,0,0,25,38, <=50K
10521,36,4,9,2,13,0,0,57,38, <=50K
10522,56,5,13,4,9,0,0,20,38, <=50K
10523,37,3,9,2,2,0,0,40,38, <=50K
10524,26,3,13,4,9,0,0,40,38, >50K
10525,23,3,13,4,7,0,0,25,38, <=50K
10526,23,6,13,4,9,0,0,40,38, <=50K
10527,41,6,13,4,0,0,0,40,38, <=50K
10528,55,3,13,2,3,0,0,50,38, >50K
10529,39,3,13,2,3,0,0,40,38, >50K
10530,67,1,12,2,3,0,0,35,38, <=50K
10531,60,3,9,6,11,0,0,50,38, <=50K
10532,54,3,9,6,11,0,0,40,38, <=50K
10533,38,3,14,2,9,0,0,40,8, >50K
10534,47,3,10,2,6,3103,0,40,29, >50K
10535,49,6,13,2,9,0,0,42,38, >50K
10536,19,3,9,4,11,0,0,24,38, <=50K
10537,20,3,10,4,2,0,0,40,38, <=50K
10538,66,3,9,6,11,0,0,35,38, <=50K
10539,22,8,10,4,14,0,0,25,38, <=50K
10540,51,5,14,2,3,0,0,42,38, >50K
10541,19,3,10,4,3,0,0,40,38, <=50K
10542,36,3,10,0,0,0,0,40,38, <=50K
10543,33,3,9,2,13,0,0,60,38, >50K
10544,41,3,13,0,11,0,1980,56,38, <=50K
10545,90,3,9,2,2,9386,0,50,6, >50K
10546,78,8,4,2,14,0,0,60,38, <=50K
10547,36,3,9,0,3,0,0,40,38, <=50K
10548,30,3,15,0,11,0,0,55,38, <=50K
10549,35,3,10,0,3,0,0,40,25, <=50K
10550,46,3,14,2,3,0,0,45,38, >50K
10551,38,3,9,4,6,0,0,40,38, <=50K
10552,24,3,13,2,9,0,0,40,38, <=50K
10553,40,3,13,2,7,0,0,40,32, <=50K
10554,49,3,4,2,6,0,0,40,38, <=50K
10555,19,3,9,4,7,0,0,30,38, <=50K
10556,77,3,10,6,8,0,0,20,38, <=50K
10557,46,3,9,2,5,0,0,56,38, >50K
10558,41,3,10,5,2,0,0,40,38, <=50K
10559,28,3,2,4,4,0,0,77,25, <=50K
10560,21,3,9,2,2,0,0,40,38, <=50K
10561,24,3,8,4,4,0,0,40,38, <=50K
10562,36,3,9,2,13,0,0,45,38, <=50K
10563,23,6,10,4,0,0,0,25,38, <=50K
10564,38,0,9,2,13,0,2051,40,38, <=50K
10565,29,5,9,2,2,0,0,40,38, <=50K
10566,38,3,10,2,3,0,0,50,38, >50K
10567,47,0,13,4,0,0,0,40,38, >50K
10568,39,1,14,0,9,0,0,40,38, <=50K
10569,40,1,13,2,9,0,0,48,38, <=50K
10570,21,8,10,4,14,0,0,40,38, <=50K
10571,32,3,9,0,0,0,0,40,38, <=50K
10572,23,3,9,4,3,0,0,40,38, <=50K
10573,44,6,9,2,10,0,0,40,38, <=50K
10574,37,3,10,5,7,0,0,40,41, <=50K
10575,70,3,13,6,9,0,0,20,32, <=50K
10576,51,3,14,2,10,0,1977,40,38, >50K
10577,66,3,5,5,7,0,0,30,38, <=50K
10578,57,4,10,2,3,0,0,40,38, <=50K
10579,36,3,10,2,6,0,0,40,38, >50K
10580,48,4,13,0,11,0,0,60,38, >50K
10581,24,8,9,2,14,0,0,40,38, <=50K
10582,51,3,14,2,9,0,0,40,38, >50K
10583,43,3,13,2,3,0,0,50,38, >50K
10584,27,3,9,2,2,0,0,60,38, <=50K
10585,32,3,13,4,0,0,0,40,38, <=50K
10586,20,3,10,4,0,0,0,35,38, <=50K
10587,33,3,10,0,0,0,0,40,38, <=50K
10588,19,3,10,4,0,0,0,40,38, <=50K
10589,32,1,10,2,2,0,0,60,38, >50K
10590,35,3,15,4,9,0,0,40,18, >50K
10591,26,3,9,2,2,5013,0,60,38, <=50K
10592,39,3,9,4,11,0,0,60,38, <=50K
10593,24,3,13,4,7,0,0,75,38, <=50K
10594,45,3,10,2,3,0,0,40,38, >50K
10595,20,3,10,4,0,0,0,40,38, <=50K
10596,49,6,13,2,9,0,0,45,38, <=50K
10597,35,6,14,4,9,0,0,40,38, <=50K
10598,30,3,9,4,0,0,0,40,38, <=50K
10599,23,3,10,4,0,0,1617,25,38, <=50K
10600,33,3,13,2,3,0,0,45,38, <=50K
10601,35,3,9,2,13,0,0,50,38, <=50K
10602,31,3,14,2,9,0,0,50,38, <=50K
10603,20,3,7,4,2,0,0,25,38, <=50K
10604,44,3,9,2,2,0,0,40,38, <=50K
10605,33,5,9,2,7,0,0,40,38, <=50K
10606,50,3,10,2,6,0,0,40,38, <=50K
10607,25,3,9,4,0,0,0,40,25, <=50K
10608,28,6,9,2,10,0,0,40,38, <=50K
10609,60,0,13,2,0,0,0,40,38, >50K
10610,38,0,11,2,2,0,0,40,38, <=50K
10611,38,3,10,2,2,0,0,40,38, <=50K
10612,57,0,13,4,0,0,2258,40,38, <=50K
10613,50,3,9,2,2,0,0,40,38, >50K
10614,39,1,7,0,0,0,0,40,38, <=50K
10615,69,1,9,2,2,1424,0,6,38, <=50K
10616,51,6,11,0,12,0,2444,39,38, >50K
10617,42,3,9,2,5,0,0,40,38, <=50K
10618,53,3,13,2,3,0,0,50,38, >50K
10619,37,3,13,2,5,0,0,40,38, <=50K
10620,37,3,6,2,2,0,0,40,38, <=50K
10621,38,3,9,2,2,7298,0,50,38, >50K
10622,20,3,10,4,7,0,0,24,38, <=50K
10623,38,6,10,5,0,0,0,38,38, <=50K
10624,52,3,11,2,2,0,0,48,30, >50K
10625,48,4,11,2,3,0,0,50,38, >50K
10626,30,3,11,2,6,0,0,40,38, >50K
10627,37,5,9,2,3,0,1848,65,38, >50K
10628,47,3,9,2,11,0,0,45,38, <=50K
10629,33,1,13,0,10,0,0,60,10, <=50K
10630,33,3,9,3,7,0,0,35,36, <=50K
10631,20,3,10,4,7,0,0,15,38, <=50K
10632,41,6,13,0,3,0,0,40,38, <=50K
10633,32,3,10,2,13,0,1485,45,38, >50K
10634,54,5,9,2,3,0,0,50,41, <=50K
10635,36,0,13,2,3,0,0,40,38, <=50K
10636,46,3,13,4,9,0,0,40,38, <=50K
10637,45,3,13,2,3,0,0,40,38, >50K
10638,18,3,10,4,7,0,0,16,38, <=50K
10639,62,3,10,2,13,0,0,60,38, <=50K
10640,33,3,9,2,6,0,0,40,38, <=50K
10641,42,3,9,0,2,0,0,40,38, <=50K
10642,18,3,10,4,9,0,0,40,38, <=50K
10643,32,3,11,0,0,0,0,40,38, <=50K
10644,43,3,4,2,13,0,0,40,38, <=50K
10645,20,3,9,4,7,0,0,25,38, <=50K
10646,50,3,13,0,11,0,0,45,38, <=50K
10647,42,1,16,2,3,0,0,43,41, >50K
10648,36,3,9,2,2,0,0,40,38, <=50K
10649,22,3,9,4,2,0,0,40,38, <=50K
10650,30,3,9,2,2,0,0,40,38, <=50K
10651,33,5,9,4,2,0,0,40,38, <=50K
10652,43,1,12,2,12,0,0,43,38, <=50K
10653,38,3,10,2,6,0,0,40,38, <=50K
10654,34,1,13,4,7,0,0,14,38, <=50K
10655,40,3,10,5,0,0,0,45,38, <=50K
10656,40,3,9,2,6,0,0,40,38, <=50K
10657,41,1,15,2,9,0,0,50,38, >50K
10658,57,3,10,2,11,0,0,50,38, >50K
10659,65,1,14,2,9,0,1648,4,11, <=50K
10660,52,0,10,2,7,0,0,50,38, <=50K
10661,59,3,15,2,9,99999,0,40,18, >50K
10662,18,3,9,4,5,2176,0,25,38, <=50K
10663,48,3,12,2,9,0,0,45,38, <=50K
10664,45,3,3,0,13,0,0,40,38, <=50K
10665,24,3,9,2,10,0,0,40,38, <=50K
10666,27,6,12,4,10,0,0,40,38, <=50K
10667,40,3,14,2,3,15024,0,50,38, >50K
10668,44,6,13,2,0,5013,0,40,38, <=50K
10669,24,3,9,4,4,0,0,50,38, <=50K
10670,71,3,15,2,9,0,0,16,38, <=50K
10671,17,3,8,4,11,0,0,40,38, <=50K
10672,57,5,10,2,2,3137,0,40,38, <=50K
10673,71,8,13,2,14,9386,0,30,38, >50K
10674,37,3,16,2,9,0,0,40,41, <=50K
10675,33,3,9,2,5,0,0,40,38, <=50K
10676,41,3,9,2,7,0,0,40,38, <=50K
10677,25,3,13,4,0,0,0,40,38, <=50K
10678,42,5,9,2,4,0,0,15,38, <=50K
10679,18,8,7,4,14,0,0,50,38, <=50K
10680,34,3,9,4,5,0,0,40,38, <=50K
10681,57,8,6,2,14,0,0,40,38, <=50K
10682,27,1,13,4,9,0,0,45,38, <=50K
10683,46,8,13,0,14,0,0,8,38, <=50K
10684,64,8,7,6,14,3674,0,35,38, <=50K
10685,24,3,13,4,9,0,0,20,38, <=50K
10686,23,3,13,4,5,0,0,30,38, <=50K
10687,33,3,10,2,9,0,0,40,38, <=50K
10688,58,4,11,0,11,2202,0,56,38, <=50K
10689,25,3,5,2,5,0,0,40,38, <=50K
10690,44,3,14,4,9,0,0,55,38, <=50K
10691,53,0,9,2,9,0,0,40,38, >50K
10692,38,1,9,2,0,0,0,35,38, >50K
10693,36,3,13,4,9,0,0,45,38, >50K
10694,25,6,9,4,3,0,0,40,38, <=50K
10695,54,0,13,0,3,0,0,40,38, <=50K
10696,31,3,8,5,13,0,0,40,38, <=50K
10697,18,6,9,4,0,0,0,40,38, <=50K
10698,40,3,9,0,7,0,0,40,38, <=50K
10699,26,3,10,2,11,0,0,40,38, <=50K
10700,68,8,16,2,14,20051,0,50,38, >50K
10701,33,3,13,4,9,2202,0,50,38, <=50K
10702,22,3,12,4,3,0,0,55,38, <=50K
10703,50,6,10,2,2,0,0,40,38, <=50K
10704,24,8,13,4,14,0,0,30,38, <=50K
10705,44,3,9,0,0,0,0,40,38, <=50K
10706,37,3,9,4,7,0,0,40,38, <=50K
10707,34,5,13,2,2,0,0,40,38, <=50K
10708,45,0,10,6,12,0,0,45,38, >50K
10709,77,8,14,2,14,0,0,8,38, >50K
10710,25,3,6,2,7,0,0,35,38, <=50K
10711,20,3,10,5,11,0,0,40,38, <=50K
10712,46,0,9,4,0,0,0,40,38, <=50K
10713,26,3,12,4,12,0,0,40,38, <=50K
10714,45,3,2,2,7,0,0,25,7, <=50K
10715,70,8,9,6,14,0,0,4,38, <=50K
10716,57,3,9,2,13,0,0,40,38, >50K
10717,28,3,11,4,11,0,0,40,38, <=50K
10718,35,8,12,2,14,0,0,16,38, <=50K
10719,36,3,10,2,11,7688,0,45,38, >50K
10720,32,3,9,4,5,0,0,40,38, <=50K
10721,29,3,13,4,11,0,0,50,38, >50K
10722,36,3,13,0,9,0,0,45,38, <=50K
10723,19,3,9,4,5,0,0,30,38, <=50K
10724,27,3,13,4,12,0,0,20,29, <=50K
10725,48,3,14,2,13,0,0,55,38, >50K
10726,49,5,13,2,2,0,0,50,38, <=50K
10727,55,3,14,2,12,0,1977,20,38, >50K
10728,61,3,9,0,4,0,0,82,38, <=50K
10729,42,1,10,2,3,15024,0,40,38, >50K
